main_artist_id,collab_artist_id,frequency
3zhijRRIZX2B6G2T7vJl9p,6Uzmax0z90qEQiH8ryLDjr,1
3zhijRRIZX2B6G2T7vJl9p,44nb9BaqV2jVvxKCaXHwlP,1
3zhijRRIZX2B6G2T7vJl9p,6gvh8pQI316iafbHiT7B3y,1
3zhijRRIZX2B6G2T7vJl9p,42vpZLi12oBjp8MuFFkirS,1
3zhijRRIZX2B6G2T7vJl9p,5wk7LFJizWvjj1m7ybEA3J,1
3zhijRRIZX2B6G2T7vJl9p,0jdJNXbFk2pU2XgRTEQ6M9,1
7u710e44HW3K7A5eTnRqHC,5AZuEF0feCXMkUCwQiQlW7,4
7u710e44HW3K7A5eTnRqHC,7F2utINZ6tSokSiZTQBE27,3
7u710e44HW3K7A5eTnRqHC,6jQZzWW3JlEtcRDSzFVKSP,2
7u710e44HW3K7A5eTnRqHC,6JFRI91YaCXREGQYzHSnUH,2
7u710e44HW3K7A5eTnRqHC,64J8DKMWjl0AxL30tawsLh,2
7u710e44HW3K7A5eTnRqHC,6YBgd2LKccEB3pX6UaW1Yp,1
7u710e44HW3K7A5eTnRqHC,54dqxLAclwu0QSaTwCyCaF,1
7u710e44HW3K7A5eTnRqHC,7CYwuhZwBcxavIrRhnZxQc,1
7u710e44HW3K7A5eTnRqHC,4upwdFMlZBmQ68jP9jPzjK,1
7u710e44HW3K7A5eTnRqHC,3MkkSf3u5KU52Mb2iMrqeX,1
7u710e44HW3K7A5eTnRqHC,3WrMBQYO99lzSOhYGPiVoQ,1
7u710e44HW3K7A5eTnRqHC,6hkKbkZGvAXuvle2FhCnxy,1
7u710e44HW3K7A5eTnRqHC,49UAapOfpOg1ZOU4xf2NgY,1
7u710e44HW3K7A5eTnRqHC,2iK8weavvfS2xJCmzNzNE5,1
7u710e44HW3K7A5eTnRqHC,16VwDz5nZgs3ZPEN5xmORY,1
7u710e44HW3K7A5eTnRqHC,3hBQ4zniNdQf1cqqo6hzuW,1
7u710e44HW3K7A5eTnRqHC,2ARH58Hit3yC6ziGdhma23,1
7u710e44HW3K7A5eTnRqHC,1kRbVUJRutFi2672YVtzmx,1
7u710e44HW3K7A5eTnRqHC,1wmD3O9TEeshZVuFVgpm0g,1
7u710e44HW3K7A5eTnRqHC,31I1HN5ZEhzpomLVDzpvPH,1
7u710e44HW3K7A5eTnRqHC,7muPB2GhV0sEg2K1Fgj0Xm,1
2dd5mrQZvg6SmahdgVKDzh,0tzSBCPJZmHTdOA3ZV2mN3,1
2dd5mrQZvg6SmahdgVKDzh,2rblp9fJo16ZPTcKDtlmKW,1
7MhMgCo0Bl0Kukl93PZbYS,7x3f7c0fBanNlQwpx1255g,1
70gP6Ry4Uo0Yx6uzPIdaiJ,6l3HvQ5sa6mXTsMTB19rO5,2
1vSN1fsvrzpbttOYGsliDr,6eUKZXaKkcviH0Ku9w2n3V,3
1vSN1fsvrzpbttOYGsliDr,4zrB9WV6Z0iKKnGb1Pj0P2,1
5RZjpmuD14JKXvB8Ry1G1u,4Fo2qgLwTad6ICYbIu7CQR,2
5RZjpmuD14JKXvB8Ry1G1u,4rwI0oeb41smcyQzXJctJ9,2
5RZjpmuD14JKXvB8Ry1G1u,0SzZQUkmQ2VPihJ7P64IGq,2
5RZjpmuD14JKXvB8Ry1G1u,2HB65P72dFRiOKvbLLcil2,2
5RZjpmuD14JKXvB8Ry1G1u,0F6wZIBwxstvRk9eQtpvOo,1
5RZjpmuD14JKXvB8Ry1G1u,451XuvAUIJfZrPOQt2AReP,1
5RZjpmuD14JKXvB8Ry1G1u,6wbpT3ouvjUUWqKWJ5iQ9z,1
0TImkz4nPqjegtVSMZnMRq,6l3HvQ5sa6mXTsMTB19rO5,1
7wU2WGCJ8HxkekHHE2QLul,1vyhD5VmyZ7KMfW5gqLgo5,1
7wU2WGCJ8HxkekHHE2QLul,329e4yvIujISKGKz1BZZbO,1
7wU2WGCJ8HxkekHHE2QLul,1UjxAZqzphB1tsMb1aWBj0,1
7wU2WGCJ8HxkekHHE2QLul,37G8DfNgO4mQ3PKh5droSo,1
7wU2WGCJ8HxkekHHE2QLul,14zUHaJZo1mnYtn6IBRaRP,1
7wU2WGCJ8HxkekHHE2QLul,3sWbsJ3O2eGgGCQoIeEKRQ,1
7wU2WGCJ8HxkekHHE2QLul,0odliLZMTk45CEVzF3Zocl,1
7wU2WGCJ8HxkekHHE2QLul,1YXjrP6ByzUaTAFffbSqWS,1
7wU2WGCJ8HxkekHHE2QLul,0CTSzt9B5GGg7YdtqBgSIz,1
7wU2WGCJ8HxkekHHE2QLul,6xwYv3roAs2YY67bpTz3Mk,1
7wU2WGCJ8HxkekHHE2QLul,4y9i0THzpXUR3gdaeHNME1,1
7jdFEYD2LTYjfwxOdlVjmc,52yUzlU6QBN8NxqTXOWCnW,1
7jdFEYD2LTYjfwxOdlVjmc,52yUzlU6QBN8NxqTXOWCnW,1
3qNVuliS40BLgXGxhdBdqu,24sQuJhQ85ZygDG7sUVUxR,1
3qNVuliS40BLgXGxhdBdqu,5rGgflnIpRNizTCozbYBuY,1
3qNVuliS40BLgXGxhdBdqu,3eCd0TZrBPm2n9cDG6yWfF,1
3qNVuliS40BLgXGxhdBdqu,6aLdhHUqgdKE86xbtNmY8g,1
0L1f9i3L3fkMNENljDOsjG,0ba6wsfB7G2rhdHMebCdO3,3
0L1f9i3L3fkMNENljDOsjG,6g5SF1Yz63eoPUnJgRHfrz,2
0L1f9i3L3fkMNENljDOsjG,4sQiXz6GYok2zyqMSHG0MX,2
0L1f9i3L3fkMNENljDOsjG,5pbBGJlVCUzwmdfd1Q1tEX,2
0L1f9i3L3fkMNENljDOsjG,49UAapOfpOg1ZOU4xf2NgY,2
0L1f9i3L3fkMNENljDOsjG,3hBQ4zniNdQf1cqqo6hzuW,2
0L1f9i3L3fkMNENljDOsjG,4upwdFMlZBmQ68jP9jPzjK,2
0L1f9i3L3fkMNENljDOsjG,6dKdNHGdsBvEeNDxXV8AMP,2
0L1f9i3L3fkMNENljDOsjG,54dqxLAclwu0QSaTwCyCaF,1
0L1f9i3L3fkMNENljDOsjG,0W7yEx7tCUH0FGMHB3DUL8,1
0L1f9i3L3fkMNENljDOsjG,3MkkSf3u5KU52Mb2iMrqeX,1
0L1f9i3L3fkMNENljDOsjG,0vZAzVAFQL1gKLBPfnXMaS,1
0L1f9i3L3fkMNENljDOsjG,6jQZzWW3JlEtcRDSzFVKSP,1
0L1f9i3L3fkMNENljDOsjG,6OrkNJBcycRCzSbWAWAAyL,1
0L1f9i3L3fkMNENljDOsjG,0EqkKYDK9EkKY5N7zU3FPv,1
0L1f9i3L3fkMNENljDOsjG,2E6AK3UPEGCvjnzuygCh2h,1
0L1f9i3L3fkMNENljDOsjG,0lI3rF4hi4op6UxqlLHPzv,1
0L1f9i3L3fkMNENljDOsjG,3av6zIgtT4g0kjJtDybSdb,1
0L1f9i3L3fkMNENljDOsjG,5OzBpKiOsMFpuwvbJpUGce,1
0L1f9i3L3fkMNENljDOsjG,0cqKe5aIp6diwasKdXzJF6,1
0L1f9i3L3fkMNENljDOsjG,7zfnElBFcdWC87g9HANXQ1,1
0L1f9i3L3fkMNENljDOsjG,4CSFu5TxKb1Z2GeO1LxZU4,1
57n1OF36WvtOeATY6WQ6iw,4ocdD0Bi1syVqLs1GiHqQ9,1
57n1OF36WvtOeATY6WQ6iw,1VeNLxolTVovUG1ROeumVp,1
57n1OF36WvtOeATY6WQ6iw,1UwKmyN6dKhzFNKSL3PgPG,1
4tX2TplrkIP4v05BNC903e,7crPfGd2k81ekOoSqQKWWz,3
4tw2Lmn9tTPUv7Gy7mVPI4,32vWCbZh0xZ4o9gkz4PsEU,11
4tw2Lmn9tTPUv7Gy7mVPI4,2pvPkEAN9xSrDrIVUOxWMB,9
4tw2Lmn9tTPUv7Gy7mVPI4,5dcOK4stT4JDkP6Dqhbz5s,3
4tw2Lmn9tTPUv7Gy7mVPI4,5PN2aHIvLEM98XIorsPMhE,1
4tw2Lmn9tTPUv7Gy7mVPI4,7d7q5Y1p2QWS4QRAhTQR5E,1
4tw2Lmn9tTPUv7Gy7mVPI4,5bTTx0CRvZj1kRJwUsWWYo,1
4tw2Lmn9tTPUv7Gy7mVPI4,6Sb8EHpZvyjSTT5KD9DjUZ,1
4tw2Lmn9tTPUv7Gy7mVPI4,0SgQK24WzZf2pXBXYqHJYF,1
4tw2Lmn9tTPUv7Gy7mVPI4,1aAZ1DoA5buex8h7uBZbwm,1
0SD4eZCN4Kr0wQk56hCdh2,60iOwdF3A0p4pAwgUXMaWU,1
0SD4eZCN4Kr0wQk56hCdh2,0wi4yTYlGtEnbGo4ltZTib,1
1UdbiTrv73Dp7F0s3OHmn2,3KcZf8BFeFBtnGyOZmUggd,3
1UdbiTrv73Dp7F0s3OHmn2,2ZXlAIBIejTdK0VlfsAqMV,2
1UdbiTrv73Dp7F0s3OHmn2,6wN4QyhoM6fN49kEB25rnl,1
1UdbiTrv73Dp7F0s3OHmn2,7vJyO9rRyF3SYHzSl9g93G,1
1UdbiTrv73Dp7F0s3OHmn2,4akXsX3X9K66rkxV6IDEtB,1
2l35CQqtYRh3d8ZIiBep4v,2p4FqHnazRucYQHyDCdBrJ,1
3Wb38LDP3N4tkobValgE9D,1i8SpTcr7yvPOmcqrbnVXY,4
3Wb38LDP3N4tkobValgE9D,4z19QMyPVRwbd4Fs2LisBa,2
3Wb38LDP3N4tkobValgE9D,3RtNN1VnooWEn3KQk03DUL,2
3Wb38LDP3N4tkobValgE9D,6HqgxkTt9KGyt27zYrwVan,2
3Wb38LDP3N4tkobValgE9D,1WMwuNKzEFtU6pPkdtryYS,2
3Wb38LDP3N4tkobValgE9D,2qbEtwBVyobgpNP5KcHE9J,1
3Wb38LDP3N4tkobValgE9D,4Tw0VaV1ENei24iQnktjXj,1
3Wb38LDP3N4tkobValgE9D,6AT27ojKlBuZToFIGwQZDc,1
3Wb38LDP3N4tkobValgE9D,6w9ToX5slZ4uIdmD17hJ3c,1
3Wb38LDP3N4tkobValgE9D,6P6GTRTigHBp8ZesNtpCKH,1
3Wb38LDP3N4tkobValgE9D,00XhexlJEXQstHimpZN910,1
3Wb38LDP3N4tkobValgE9D,1TtXnWcUs0FCkaZDPGYHdf,1
3Wb38LDP3N4tkobValgE9D,329e4yvIujISKGKz1BZZbO,1
3Wb38LDP3N4tkobValgE9D,00me4Ke1LsvMxt5kydlMyU,1
3Wb38LDP3N4tkobValgE9D,2R21vXR83lH98kGeO99Y66,1
3Wb38LDP3N4tkobValgE9D,2zx5hUehSPspcXqk4TJ092,1
3Wb38LDP3N4tkobValgE9D,4myAXQmMuS1lZe8T6Y7eBg,1
5cB4d4jPYjMT326sjihQ4m,0oOet2f43PA68X5RxKobEy,13
5cB4d4jPYjMT326sjihQ4m,1wRPtKGflJrBx9BmLsSwlU,6
5cB4d4jPYjMT326sjihQ4m,6Mv8GjQa7LKUGCAqa9qqdb,6
5cB4d4jPYjMT326sjihQ4m,0L5GV6LN8SWWUWIdBbTLTZ,5
5cB4d4jPYjMT326sjihQ4m,4fEkbug6kZzzJ8eYX6Kbbp,5
5cB4d4jPYjMT326sjihQ4m,70B80Lwx2sxti0M1Ng9e8K,5
5cB4d4jPYjMT326sjihQ4m,3eDT9fwXKuHWFvgZaaYC5v,5
5cB4d4jPYjMT326sjihQ4m,1SJOL9HJ08YOn92lFcYf8a,5
5cB4d4jPYjMT326sjihQ4m,4YgUVg4p7xtMOrOS4GjiJZ,4
5cB4d4jPYjMT326sjihQ4m,4oVMLzAqW6qhRpZWt8fNw4,4
5cB4d4jPYjMT326sjihQ4m,3gBKY0y3dFFVRqicLnVZYz,4
5cB4d4jPYjMT326sjihQ4m,0e7Xsukwik0zDaqCcSvJTg,3
5cB4d4jPYjMT326sjihQ4m,6WPmTGeeoymoVlXVtsCwz7,3
5cB4d4jPYjMT326sjihQ4m,1mYsTxnqsietFxj1OgoGbG,3
5cB4d4jPYjMT326sjihQ4m,0Yb0T3wUUNiIvHjqnfkbuH,3
5cB4d4jPYjMT326sjihQ4m,6dgPKPKtpOXxPpMe8STn1N,2
5cB4d4jPYjMT326sjihQ4m,0myVJmNOHZ7v7g8JVWGw8H,2
5cB4d4jPYjMT326sjihQ4m,1KIKn2xA1mgC7uJTcS1hEU,2
5cB4d4jPYjMT326sjihQ4m,0uwp0t2eE8qxCatuNX23ch,2
5cB4d4jPYjMT326sjihQ4m,0yRC5n90spXG0d3aiDQ0vB,2
5cB4d4jPYjMT326sjihQ4m,3UpmjPgIFSGqnxXuiwD014,2
5cB4d4jPYjMT326sjihQ4m,0VY6hrDE8fYcFv956K8yIG,2
5cB4d4jPYjMT326sjihQ4m,19MVxKZZdPj2X0F8pi0OCT,2
5cB4d4jPYjMT326sjihQ4m,6CXEwIaXYfVJ84biCxqc9k,2
5cB4d4jPYjMT326sjihQ4m,7xVc0E3yppOTdqFbG7fYkA,2
5cB4d4jPYjMT326sjihQ4m,5RwriSLPFn4NLfH0ln4wT2,2
5cB4d4jPYjMT326sjihQ4m,6f5kUMXGROFtdAtxXZwing,2
5cB4d4jPYjMT326sjihQ4m,1HGMG8RHvcu1mfdM9MeTek,2
5cB4d4jPYjMT326sjihQ4m,3mpgtUc7wYBNjr04gEiQ4u,2
5cB4d4jPYjMT326sjihQ4m,1dVygo6tRFXC8CSWURQJq2,2
5cB4d4jPYjMT326sjihQ4m,0sSxphmGskGCKlwB9xa6WU,2
5cB4d4jPYjMT326sjihQ4m,6OtSnLYtKgJTIzcNjkK4Zn,2
5cB4d4jPYjMT326sjihQ4m,554yyXUEFseU1dwvisHTik,1
5cB4d4jPYjMT326sjihQ4m,2eOZNXw0A4cQKmsVPpIcMY,1
5cB4d4jPYjMT326sjihQ4m,5kPOMQZvgkAEnRZqwn9SYQ,1
5cB4d4jPYjMT326sjihQ4m,4L0JycQCCwKksT3G5SVApu,1
5cB4d4jPYjMT326sjihQ4m,0RDl8s6oFOqyuPfrXkrH8I,1
5cB4d4jPYjMT326sjihQ4m,3pW6nJAh84iZ2DsWKYf6wl,1
5cB4d4jPYjMT326sjihQ4m,0Tn7oEmE8zDUR340Doo9zl,1
5cB4d4jPYjMT326sjihQ4m,2HRUxGGvyo4L9mJwMSQpd3,1
5cB4d4jPYjMT326sjihQ4m,1NZmeXpUniRdDTTuKsTXEr,1
5cB4d4jPYjMT326sjihQ4m,4K4N32uNO1VRSY4hB7v8kg,1
5cB4d4jPYjMT326sjihQ4m,0nyZhi09T9RSiWvw6QwxWy,1
5cB4d4jPYjMT326sjihQ4m,71hjb5G92mGoKRSAW3Cj00,1
5cB4d4jPYjMT326sjihQ4m,4Z7fgPg7xFjaIVunM0ANF2,1
5cB4d4jPYjMT326sjihQ4m,77FVRdtArPbwxygmW5dTsa,1
5cB4d4jPYjMT326sjihQ4m,1vKAthxJWQmTEcB1ZVqUGB,1
5cB4d4jPYjMT326sjihQ4m,4qiiwDv76O8pI8hqppXGTS,1
5cB4d4jPYjMT326sjihQ4m,3m49WVMU4zCkaVEKb8kFW7,1
5cB4d4jPYjMT326sjihQ4m,1kymDvCl9hR0bZ9DPy65ie,1
5cB4d4jPYjMT326sjihQ4m,5gbQwbzFme1v9M8sLWnLHN,1
5cB4d4jPYjMT326sjihQ4m,2ZRrPOjBIWoKK5rHedLijj,1
5cB4d4jPYjMT326sjihQ4m,3Gi5WZ5YvHYmSlWn7tq3kd,1
5cB4d4jPYjMT326sjihQ4m,5ixQ5hSywFLUaxoaA0uVaH,1
5cB4d4jPYjMT326sjihQ4m,7GNoTWm5VObvMUeS0Wkueu,1
5cB4d4jPYjMT326sjihQ4m,5sSzCxHtgL82pYDvx2QyEU,1
5cB4d4jPYjMT326sjihQ4m,4C93poAbsEf1Fvl3c30XKM,1
5cB4d4jPYjMT326sjihQ4m,6BeaMGRT2JYlFb7JCBuWAi,1
5cB4d4jPYjMT326sjihQ4m,0T1CMVkqffHlqEk4BcAph1,1
5cB4d4jPYjMT326sjihQ4m,4iA6bUhiZyvRKJf4FNVX39,1
5cB4d4jPYjMT326sjihQ4m,33132SkzbRbOGL6fQBWHqQ,1
5cB4d4jPYjMT326sjihQ4m,3sOfYgQg5NKNaDOPg27TSr,1
5cB4d4jPYjMT326sjihQ4m,2ME9akyjf2IaOM5DLTqHUS,1
5cB4d4jPYjMT326sjihQ4m,5qG25VRsnLdydJTj1VGZSk,1
5cB4d4jPYjMT326sjihQ4m,0le3G5nxaIL8ecHpBA6LPW,1
5cB4d4jPYjMT326sjihQ4m,1tspa3CEV2XqEDsgehaNBz,1
5cB4d4jPYjMT326sjihQ4m,4K42hgH9ltvSq74hcOC85P,1
5cB4d4jPYjMT326sjihQ4m,0tluFVpifIuT5slS3M1yTi,1
5cB4d4jPYjMT326sjihQ4m,4DqSAnlpn10M4pHUFPEt4E,1
5cB4d4jPYjMT326sjihQ4m,7CSeHghV7l2YHxSqPHJm3i,1
5cB4d4jPYjMT326sjihQ4m,7twuFWvJCkVBZRcaE5MT0z,1
5cB4d4jPYjMT326sjihQ4m,0kJO65h553i1iGsZutBuqz,1
5cB4d4jPYjMT326sjihQ4m,3M8OKPsQvP1U8WkG5lY4Vy,1
6m1LYS5NQonxjOcQFPQOb5,2AkaK2DXdBUWYjpwOHoKs2,5
6m1LYS5NQonxjOcQFPQOb5,5adKMaYrGOMyOfnbiLPuHg,5
6m1LYS5NQonxjOcQFPQOb5,5eir5zFJpES4j7gsymbVyl,3
6m1LYS5NQonxjOcQFPQOb5,0HDMwoCS316xhKCZlJPBnc,2
6m1LYS5NQonxjOcQFPQOb5,7hofCdl9njgv82JjU0HPwI,2
6m1LYS5NQonxjOcQFPQOb5,5GvMLzUp6tMBpaCbr903RN,1
6m1LYS5NQonxjOcQFPQOb5,6vxKkXl3vnPJnujEUg6dDo,1
6m1LYS5NQonxjOcQFPQOb5,67QpEfw4F8i7FZBzMd1SUP,1
6m1LYS5NQonxjOcQFPQOb5,1ro61E5pefGH9UPC9X4L4J,1
6m1LYS5NQonxjOcQFPQOb5,0KbxWTWxxOTbm3eiCAEYVV,1
6m1LYS5NQonxjOcQFPQOb5,7sgdV8Ka9ILeZdzSqjzItk,1
6m1LYS5NQonxjOcQFPQOb5,3AlRiyjMywTVNzTcHbf9QT,1
6m1LYS5NQonxjOcQFPQOb5,3DIhZ8xOvMa1KpXPV6BZXV,1
6m1LYS5NQonxjOcQFPQOb5,2408j875K0AESndCiOw5UO,1
6m1LYS5NQonxjOcQFPQOb5,0MSYpagcvnSP2o91Ji2OCw,1
6m1LYS5NQonxjOcQFPQOb5,3JafMJaTnC0LXuK3pEkaHi,1
6m1LYS5NQonxjOcQFPQOb5,3HL2hJ9MmM9eazDokIndkr,1
6m1LYS5NQonxjOcQFPQOb5,2NFWbreVmIEJG0iqIvLDOI,1
1QJbbsxg2wqidJj51d3otw,4bWHA8fMNjzfGPQqnh5D6y,5
1QJbbsxg2wqidJj51d3otw,7rAjVJgwZhvmMIt5vfyNGn,2
1QJbbsxg2wqidJj51d3otw,4u62XpS3Cqe0nqrDfmtUqv,2
1QJbbsxg2wqidJj51d3otw,0fwnNjAay5ZHP5bAd63g8Y,1
1QJbbsxg2wqidJj51d3otw,1DRpYACEBk1B6b2intSOUB,1
1QJbbsxg2wqidJj51d3otw,3g6ZrmRGXI26nDKUeajM2y,1
1QJbbsxg2wqidJj51d3otw,7eH1UUCyxL8Wf9PztvvPJ6,1
1QJbbsxg2wqidJj51d3otw,7hVLjMrQ0dfVbEXDWtEtY3,1
1QJbbsxg2wqidJj51d3otw,7iu1Lr8Fbx2dCPwI33Q4SE,1
1QJbbsxg2wqidJj51d3otw,66BpLv7bc0OLbr50D1cnGS,1
1QJbbsxg2wqidJj51d3otw,3K54ImRO1BVqNYJowCKH1r,1
1QJbbsxg2wqidJj51d3otw,4q8t2EUq273CYfKHE8qzQB,1
1QJbbsxg2wqidJj51d3otw,4hsO4OgoQ1Wz2K0vyqEIpf,1
1QJbbsxg2wqidJj51d3otw,3XLKsJ2N1aG1R1vMctsdPq,1
7fObcBw9VM3x7ntWKCYl0z,1HY2Jd0NmPuamShAr6KMms,5
7fObcBw9VM3x7ntWKCYl0z,0z4gvV4rjIZ9wHck67ucSV,2
7fObcBw9VM3x7ntWKCYl0z,5P2rwRBgIN450RaJxdjYdA,1
1Xfmvd48oOhEWkscWyEbh9,5OrB6Jhhrl9y2PK0pSV4VP,3
1Xfmvd48oOhEWkscWyEbh9,55Aa2cqylxrFIXC767Z865,3
1Xfmvd48oOhEWkscWyEbh9,74V3dE1a51skRkdII8y2C6,2
1Xfmvd48oOhEWkscWyEbh9,5rkVyNGXEgeUqKkB5ccK83,1
1Xfmvd48oOhEWkscWyEbh9,1J2VVASYAamtQ3Bt8wGgA6,1
1Xfmvd48oOhEWkscWyEbh9,0VKTLKamj4IH8OfQbUL0kq,1
3sgFRtyBnxXD5ESfmbK4dl,2jLE4BoXHriQ96JagEtiDP,4
3sgFRtyBnxXD5ESfmbK4dl,53sIBaVjXQhfH89Vu6nEGh,4
3sgFRtyBnxXD5ESfmbK4dl,1Cs0zKBU1kc0i8ypK3B9ai,4
3sgFRtyBnxXD5ESfmbK4dl,2qSEpijpT3YSXgxcXac1ly,4
3sgFRtyBnxXD5ESfmbK4dl,3r17AfJCCUqC9Lf0OAc73G,4
3sgFRtyBnxXD5ESfmbK4dl,7sfl4Xt5KmfyDs2T3SVSMK,2
3sgFRtyBnxXD5ESfmbK4dl,6wdvERzX4CUCOXu6hSS95x,1
3sgFRtyBnxXD5ESfmbK4dl,4x7gxsrTH3gThvSKZPPwaQ,1
2TL8gYTNgD6nXkyuUdDrMg,3t5xRXzsuZmMDkQzgOX35S,2
2TL8gYTNgD6nXkyuUdDrMg,6xjiYl5XkgNx8iuFsgs1Ll,1
61ipISvUVa5LkJlKZnm3Oo,67ghKnycRX6VM1xfqJSMlH,5
61ipISvUVa5LkJlKZnm3Oo,6vNe5MINTo5QZyR08sBOBA,3
61ipISvUVa5LkJlKZnm3Oo,1bZDq4po4dMIpN74Zendm0,1
61ipISvUVa5LkJlKZnm3Oo,71KlQX0q5wz5f9iytwPfou,1
7u6LfVyYpEzMpHLL7jTyvU,1020a42xVklY6c56imNcaa,2
7u6LfVyYpEzMpHLL7jTyvU,5K4W6rqBFWDnAN6FQUkS6x,1
0QR764k0D36npmTMWx5bft,1fxbULcd6ryMNc1usHoP0R,1
2Lxa3SFNEW0alfRvtdXOul,1tX4Yf64m81Ju9THQiXAzn,1
3NegWDGp038A3FIi3gSYzl,4EkSOXM6psqNE4w6j0tEEl,1
6O2zJ0tId7g07yzHtX0yap,4bwxkkA3AAwyymVwXjxz0F,5
6O2zJ0tId7g07yzHtX0yap,3q7HBObVc0L8jNeTe5Gofh,3
6O2zJ0tId7g07yzHtX0yap,20qISvAhX20dpIbOOzGK3q,3
6O2zJ0tId7g07yzHtX0yap,2yQf6b8hxahZaT5dHlWaB1,2
6O2zJ0tId7g07yzHtX0yap,1MlPgLXb3K58qQLfg88lUZ,1
6O2zJ0tId7g07yzHtX0yap,7urq0VfqxEYEEiZUkebXT4,1
6O2zJ0tId7g07yzHtX0yap,5tth2a3v0sWwV1C7bApBdX,1
6O2zJ0tId7g07yzHtX0yap,6FD0unjzGQhX3b6eMccMJe,1
6O2zJ0tId7g07yzHtX0yap,3ZotbHeyVQKxQCPDJuQ4SU,1
6O2zJ0tId7g07yzHtX0yap,4VmEWwd8y9MCLwexFMdpwt,1
6O2zJ0tId7g07yzHtX0yap,6KVPfr3ujUkKOrJf4QeRWD,1
6O2zJ0tId7g07yzHtX0yap,48AAcsCOmZzOSj3RW8Qtpc,1
6O2zJ0tId7g07yzHtX0yap,1kyDI05lYZzpa3jr7ZorlJ,1
6O2zJ0tId7g07yzHtX0yap,5Wf0eeUkR6rRAre6L7H7jW,1
6O2zJ0tId7g07yzHtX0yap,74OjFwZ9aNEvkAoZbTGpRz,1
6O2zJ0tId7g07yzHtX0yap,6B16XZWuJ9VERn7pXxCIda,1
6O2zJ0tId7g07yzHtX0yap,4iHNK0tOyZPYnBU7nGAgpQ,1
0PhqM7UAxtvWYi5j4MwxSl,4MUb8ilmrxyePXwSkG31lC,1
0PhqM7UAxtvWYi5j4MwxSl,4TdvNk4wmn5DgBFiLDeCj0,1
2ycnb8Er79LoH2AsR5ldjh,5zaXYwewAXedKNCff45U5l,4
2ycnb8Er79LoH2AsR5ldjh,27LGatz1m8aJ7ZaVVWEphc,1
63wjoROpeh5f11Qm93UiJ1,5Y5TRrQiqgUO4S36tzjIRZ,6
63wjoROpeh5f11Qm93UiJ1,4TLCPR1sMYoNU1jA7O4uww,5
63wjoROpeh5f11Qm93UiJ1,5K4W6rqBFWDnAN6FQUkS6x,1
63wjoROpeh5f11Qm93UiJ1,21E3waRsmPlU7jZsS13rcj,1
63wjoROpeh5f11Qm93UiJ1,40xbWSB4JPdOkRyuTDy1oP,1
63wjoROpeh5f11Qm93UiJ1,4OBJLual30L7gRl5UkeRcT,1
63wjoROpeh5f11Qm93UiJ1,0YWxKQj2Go9CGHCp77UOyy,1
63wjoROpeh5f11Qm93UiJ1,2DzRMyWgjuMbYvt5BLbpCo,1
6QtGlUje9TIkLrgPZrESuk,293zczrfYafIItmnmM3coR,1
3Ayl7mCk0nScecqOzvNp6s,2EYidR98SsS1xtRwavAmW1,1
5F1aoppMtU3OMiltO8ymJ2,63nv0hWWDob56Rk8GlNpN8,3
5F1aoppMtU3OMiltO8ymJ2,7HV2RI2qNug4EcQqLbCAKS,2
5F1aoppMtU3OMiltO8ymJ2,6U1dBXJhC8gXFjamvFTmHg,2
5F1aoppMtU3OMiltO8ymJ2,6sCbFbEjbYepqswM1vWjjs,2
5F1aoppMtU3OMiltO8ymJ2,2cQr2KbzdRtIFlfbHGnNsL,1
5F1aoppMtU3OMiltO8ymJ2,2LAqcqAQ8KPTsl1HBgBrqM,1
5F1aoppMtU3OMiltO8ymJ2,2Rimf9z3oYDBeszSXFACRR,1
5F1aoppMtU3OMiltO8ymJ2,6Y20PijIkUoCtuvtkz37dO,1
5F1aoppMtU3OMiltO8ymJ2,0nFUCMGlkx1lMZnHL6ArVJ,1
19LIHDDSHBD5NyYHI3gpzB,1wRPtKGflJrBx9BmLsSwlU,7
19LIHDDSHBD5NyYHI3gpzB,2fMqTqiTxUDlmcOEPaQSsx,3
19LIHDDSHBD5NyYHI3gpzB,6Mv8GjQa7LKUGCAqa9qqdb,2
19LIHDDSHBD5NyYHI3gpzB,4fEkbug6kZzzJ8eYX6Kbbp,2
19LIHDDSHBD5NyYHI3gpzB,2LgKrgRJcbJlt14i1LTzDU,2
19LIHDDSHBD5NyYHI3gpzB,6CXEwIaXYfVJ84biCxqc9k,2
19LIHDDSHBD5NyYHI3gpzB,1dVygo6tRFXC8CSWURQJq2,2
19LIHDDSHBD5NyYHI3gpzB,7HCqGPJcQTyGJ2yqntbuyr,2
19LIHDDSHBD5NyYHI3gpzB,2SzDI11JbzzEnNFYB6MrkS,2
19LIHDDSHBD5NyYHI3gpzB,5iSzaah2lEZaCgm5f1bVQm,1
19LIHDDSHBD5NyYHI3gpzB,1cfG7UM0OD4O1II1nd15Qo,1
19LIHDDSHBD5NyYHI3gpzB,4xd7mLI7urqrxELaXhAvzw,1
19LIHDDSHBD5NyYHI3gpzB,09UmIX92EUH9hAK4bxvHx6,1
19LIHDDSHBD5NyYHI3gpzB,7hwEGO7U6JwQ7M1teoO8GW,1
19LIHDDSHBD5NyYHI3gpzB,5sifufajls8Q6k04Y4F8mH,1
19LIHDDSHBD5NyYHI3gpzB,4YRxDV8wJFPHPTeXepOstw,1
19LIHDDSHBD5NyYHI3gpzB,3qOEJ6A1UQYy0qViPHHXxF,1
